<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
FXMM	D	20170206	000000	1309.6000000	1309.7000000	1309.5000000	1309.5000000	11443
FXMM	D	20170207	000000	1309.7000000	1309.9000000	1309.7000000	1309.7000000	5149
FXMM	D	20170208	000000	1310.0000000	1310.2000000	1310.0000000	1310.2000000	11103
FXMM	D	20170209	000000	1310.5000000	1310.6000000	1310.4000000	1310.4000000	6570
FXMM	D	20170210	000000	1310.9000000	1311.2000000	1310.9000000	1311.0000000	6490
FXMM	D	20170213	000000	1312.0000000	1312.0000000	1311.5000000	1311.7000000	11123
FXMM	D	20170214	000000	1312.0000000	1312.0000000	1311.8000000	1311.8000000	10965
FXMM	D	20170215	000000	1312.0000000	1312.3000000	1312.0000000	1312.1000000	5360
FXMM	D	20170216	000000	1312.3000000	1312.7000000	1312.3000000	1312.7000000	3620
FXMM	D	20170217	000000	1312.7000000	1314.5000000	1312.7000000	1314.5000000	5480
FXMM	D	20170220	000000	1314.9000000	1314.9000000	1314.7000000	1314.9000000	5192
FXMM	D	20170221	000000	1314.9000000	1315.2000000	1314.9000000	1315.0000000	7531
FXMM	D	20170222	000000	1315.3000000	1315.5000000	1315.3000000	1315.3000000	7458
FXMM	D	20170224	000000	1317.1000000	1317.3000000	1317.0000000	1317.1000000	2504
FXMM	D	20170227	000000	1317.1000000	1317.2000000	1317.0000000	1317.2000000	11254
FXMM	D	20170228	000000	1317.1000000	1317.2000000	1315.0000000	1317.2000000	17285
FXMM	D	20170301	000000	1317.1000000	1317.2000000	1317.0000000	1317.0000000	5533
FXMM	D	20170302	000000	1317.1000000	1317.3000000	1317.1000000	1317.1000000	8441
FXMM	D	20170303	000000	1317.9000000	1318.5000000	1317.9000000	1318.3000000	8808
FXMM	D	20170306	000000	1318.5000000	1318.9000000	1318.5000000	1318.9000000	8192
FXMM	D	20170307	000000	1319.0000000	1319.2000000	1319.0000000	1319.0000000	7120
FXMM	D	20170309	000000	1319.2000000	1319.8000000	1319.2000000	1319.8000000	6393
FXMM	D	20170310	000000	1319.8000000	1320.2000000	1319.8000000	1320.0000000	14062
FXMM	D	20170313	000000	1320.7000000	1320.9000000	1320.7000000	1320.8000000	6509
FXMM	D	20170314	000000	1321.0000000	1321.2000000	1321.0000000	1321.0000000	10849
FXMM	D	20170315	000000	1321.5000000	1321.5000000	1321.3000000	1321.3000000	8007
FXMM	D	20170316	000000	1321.9000000	1321.9000000	1321.7000000	1321.8000000	15150
FXMM	D	20170317	000000	1322.5000000	1322.7000000	1322.5000000	1322.7000000	7462
FXMM	D	20170320	000000	1321.0000000	1323.2000000	1321.0000000	1323.0000000	6309
FXMM	D	20170321	000000	1323.5000000	1323.6000000	1323.4000000	1323.4000000	5819
FXMM	D	20170322	000000	1323.7000000	1323.9000000	1323.7000000	1323.9000000	5301
FXMM	D	20170323	000000	1324.0000000	1324.2000000	1324.0000000	1324.0000000	3016
FXMM	D	20170324	000000	1324.5000000	1324.9000000	1324.5000000	1324.9000000	5419
FXMM	D	20170327	000000	1325.5000000	1325.5000000	1325.3000000	1325.5000000	8326
FXMM	D	20170328	000000	1325.7000000	1325.8000000	1325.6000000	1325.7000000	1623
FXMM	D	20170329	000000	1325.9000000	1326.1000000	1325.9000000	1326.1000000	1823
FXMM	D	20170330	000000	1326.3000000	1326.6000000	1326.0000000	1326.6000000	15261
FXMM	D	20170331	000000	1314.8000000	1330.0000000	1288.1000000	1327.5000000	20303
FXMM	D	20170403	000000	1328.0000000	1328.0000000	1327.8000000	1327.8000000	6128
FXMM	D	20170404	000000	1327.9000000	1328.3000000	1327.9000000	1328.2000000	3695
FXMM	D	20170405	000000	1328.6000000	1328.6000000	1328.4000000	1328.5000000	7518
FXMM	D	20170406	000000	1328.6000000	1328.9000000	1328.6000000	1328.9000000	7369
FXMM	D	20170407	000000	1329.0000000	1329.2000000	1329.0000000	1329.2000000	13182
FXMM	D	20170410	000000	1329.9000000	1330.0000000	1329.8000000	1329.9000000	28263
FXMM	D	20170411	000000	1330.2000000	1330.4000000	1330.2000000	1330.2000000	20917
FXMM	D	20170412	000000	1330.5000000	1330.7000000	1330.4000000	1330.6000000	21477
FXMM	D	20170413	000000	1331.6000000	1331.8000000	1331.6000000	1331.7000000	7632
FXMM	D	20170414	000000	1332.0000000	1335.0000000	1329.6000000	1332.2000000	8153
FXMM	D	20170417	000000	1332.5000000	1332.7000000	1332.5000000	1332.5000000	13994
FXMM	D	20170418	000000	1332.0000000	1333.0000000	1329.2000000	1333.0000000	13372
FXMM	D	20170419	000000	1333.1000000	1333.3000000	1333.1000000	1333.3000000	5206
FXMM	D	20170420	000000	1333.4000000	1333.6000000	1333.4000000	1333.5000000	4012
FXMM	D	20170421	000000	1334.0000000	1334.2000000	1334.0000000	1334.2000000	7300
FXMM	D	20170424	000000	1334.4000000	1334.6000000	1334.4000000	1334.6000000	10709
FXMM	D	20170425	000000	1334.7000000	1334.9000000	1334.7000000	1334.9000000	7354
FXMM	D	20170426	000000	1334.9000000	1335.2000000	1334.9000000	1335.0000000	24472
FXMM	D	20170427	000000	1335.4000000	1335.5000000	1335.3000000	1335.3000000	6529
FXMM	D	20170428	000000	1336.8000000	1336.8000000	1336.6000000	1336.8000000	23581
FXMM	D	20170502	000000	1337.4000000	1337.5000000	1337.3000000	1337.5000000	6485
FXMM	D	20170503	000000	1337.5000000	1337.9000000	1337.5000000	1337.9000000	5915
FXMM	D	20170504	000000	1337.9000000	1338.2000000	1337.9000000	1338.1000000	7875
FXMM	D	20170505	000000	1339.5000000	1339.7000000	1339.5000000	1339.7000000	26739
FXMM	D	20170510	000000	1341.2000000	1341.4000000	1341.2000000	1341.3000000	9871
FXMM	D	20170511	000000	1341.6000000	1341.7000000	1341.5000000	1341.7000000	7131
FXMM	D	20170512	000000	1341.7000000	1342.0000000	1341.7000000	1342.0000000	4552
FXMM	D	20170515	000000	1342.0000000	1344.1000000	1339.8000000	1342.7000000	9958
FXMM	D	20170516	000000	1342.8000000	1342.9000000	1342.7000000	1342.7000000	16224
FXMM	D	20170517	000000	1343.0000000	1343.1000000	1342.9000000	1342.9000000	7086
FXMM	D	20170518	000000	1343.1000000	1343.3000000	1343.1000000	1343.1000000	8505
FXMM	D	20170519	000000	1343.6000000	1343.8000000	1343.6000000	1343.8000000	9542
FXMM	D	20170522	000000	1344.0000000	1344.2000000	1344.0000000	1344.2000000	8435
FXMM	D	20170523	000000	1344.3000000	1344.4000000	1344.2000000	1344.2000000	7905
FXMM	D	20170524	000000	1344.2000000	1345.0000000	1344.2000000	1344.3000000	3157
FXMM	D	20170525	000000	1344.5000000	1344.7000000	1344.5000000	1344.5000000	5280
FXMM	D	20170526	000000	1345.0000000	1345.2000000	1345.0000000	1345.2000000	5239
FXMM	D	20170529	000000	1345.5000000	1345.7000000	1345.5000000	1345.6000000	5312
FXMM	D	20170530	000000	1345.8000000	1346.0000000	1345.8000000	1345.9000000	4349
FXMM	D	20170531	000000	1346.2000000	1346.3000000	1346.1000000	1346.1000000	9182
FXMM	D	20170601	000000	1346.3000000	1346.7000000	1346.3000000	1346.6000000	8486
FXMM	D	20170602	000000	1347.6000000	1347.8000000	1347.6000000	1347.8000000	4143
FXMM	D	20170605	000000	1348.1000000	1348.1000000	1347.9000000	1348.0000000	4518
FXMM	D	20170606	000000	1348.2000000	1348.4000000	1348.2000000	1348.4000000	9754
FXMM	D	20170607	000000	1355.0000000	1364.9000000	1347.9000000	1348.7000000	5173
FXMM	D	20170608	000000	1349.0000000	1349.0000000	1348.8000000	1349.0000000	9828
FXMM	D	20170609	000000	1349.7000000	1349.7000000	1349.5000000	1349.7000000	16027
FXMM	D	20170613	000000	1350.0000000	1351.2000000	1350.0000000	1351.2000000	3200
FXMM	D	20170614	000000	1351.2000000	1351.5000000	1351.2000000	1351.5000000	8579
FXMM	D	20170615	000000	1351.4000000	1352.0000000	1351.4000000	1351.7000000	24095
FXMM	D	20170616	000000	1351.9000000	1357.0000000	1351.9000000	1353.0000000	8939
FXMM	D	20170619	000000	1353.3000000	1353.4000000	1353.2000000	1353.3000000	8859
FXMM	D	20170620	000000	1353.5000000	1353.7000000	1353.5000000	1353.7000000	15951
FXMM	D	20170621	000000	1353.9000000	1354.0000000	1353.8000000	1354.0000000	5189
FXMM	D	20170622	000000	1354.2000000	1354.4000000	1354.2000000	1354.4000000	7493
FXMM	D	20170623	000000	1355.4000000	1355.6000000	1355.4000000	1355.6000000	4798
FXMM	D	20170626	000000	1355.6000000	1356.0000000	1330.0000000	1355.9000000	9239
FXMM	D	20170627	000000	1356.0000000	1356.2000000	1356.0000000	1356.2000000	15264
FXMM	D	20170628	000000	1356.2000000	1356.3000000	1356.1000000	1356.3000000	11386
FXMM	D	20170629	000000	1356.3000000	1356.4000000	1356.2000000	1356.4000000	4377
FXMM	D	20170630	000000	1356.7000000	1356.9000000	1356.7000000	1356.8000000	15940
FXMM	D	20170703	000000	1356.8000000	1357.2000000	1356.8000000	1357.1000000	3370
FXMM	D	20170704	000000	1357.3000000	1357.4000000	1357.2000000	1357.4000000	13909
FXMM	D	20170705	000000	1357.7000000	1357.8000000	1357.6000000	1357.8000000	15506
FXMM	D	20170706	000000	1357.9000000	1358.1000000	1357.9000000	1357.9000000	5375
FXMM	D	20170707	000000	1358.6000000	1358.8000000	1358.6000000	1358.7000000	4694
FXMM	D	20170710	000000	1359.1000000	1359.2000000	1359.0000000	1359.2000000	12799
FXMM	D	20170711	000000	1359.4000000	1359.6000000	1359.3000000	1359.6000000	19836
FXMM	D	20170712	000000	1359.7000000	1359.9000000	1359.7000000	1359.9000000	7460
FXMM	D	20170713	000000	1360.1000000	1360.1000000	1359.9000000	1360.0000000	12111
FXMM	D	20170714	000000	1360.3000000	1362.4000000	1360.3000000	1360.4000000	24351
FXMM	D	20170717	000000	1360.8000000	1361.0000000	1360.8000000	1361.0000000	9756
FXMM	D	20170718	000000	1361.0000000	1361.4000000	1361.0000000	1361.2000000	3087
FXMM	D	20170719	000000	1361.8000000	1361.8000000	1361.6000000	1361.7000000	9939
FXMM	D	20170720	000000	1361.9000000	1362.1000000	1361.9000000	1362.0000000	5014
FXMM	D	20170721	000000	1362.8000000	1363.0000000	1362.8000000	1362.9000000	14756
FXMM	D	20170724	000000	1363.2000000	1363.4000000	1363.2000000	1363.3000000	7862
FXMM	D	20170725	000000	1363.0000000	1363.7000000	1363.0000000	1363.5000000	9627
FXMM	D	20170726	000000	1364.9000000	1364.9000000	1363.8000000	1364.0000000	13494
FXMM	D	20170727	000000	1364.1000000	1364.3000000	1364.1000000	1364.1000000	3974
FXMM	D	20170728	000000	1365.3000000	1365.9000000	1365.1000000	1365.3000000	18359
FXMM	D	20170731	000000	1367.0000000	1367.0000000	1365.4000000	1365.6000000	10060
FXMM	D	20170801	000000	1365.7000000	1365.9000000	1365.7000000	1365.9000000	8419
FXMM	D	20170802	000000	1366.0000000	1366.2000000	1366.0000000	1366.2000000	7324
FXMM	D	20170803	000000	1366.2000000	1366.5000000	1366.2000000	1366.5000000	20536
FXMM	D	20170804	000000	1367.0000000	1367.7000000	1367.0000000	1367.7000000	13829
FXMM	D	20170807	000000	1368.2000000	1368.2000000	1368.0000000	1368.2000000	11223
FXMM	D	20170808	000000	1368.2000000	1368.5000000	1368.2000000	1368.5000000	8759
FXMM	D	20170809	000000	1368.5000000	1368.8000000	1291.6000000	1368.8000000	16665
FXMM	D	20170810	000000	1369.1000000	1369.1000000	1368.9000000	1369.1000000	5926
FXMM	D	20170811	000000	1369.1000000	1369.8000000	1369.1000000	1369.8000000	14528
FXMM	D	20170814	000000	1370.0000000	1370.2000000	1370.0000000	1370.1000000	15705
FXMM	D	20170815	000000	1370.1000000	1370.4000000	1369.0000000	1370.4000000	28606
FXMM	D	20170816	000000	1370.3000000	1370.5000000	1370.3000000	1370.3000000	8847
FXMM	D	20170817	000000	1370.4000000	1370.6000000	1370.4000000	1370.4000000	6747
FXMM	D	20170818	000000	1370.8000000	1371.2000000	1370.8000000	1371.1000000	4116
FXMM	D	20170821	000000	1371.3000000	1373.9000000	1371.3000000	1371.5000000	12361
FXMM	D	20170822	000000	1371.7000000	1371.8000000	1371.6000000	1371.8000000	3569
FXMM	D	20170823	000000	1372.1000000	1372.1000000	1371.9000000	1371.9000000	5478
FXMM	D	20170824	000000	1372.1000000	1372.3000000	1372.1000000	1372.2000000	6293
FXMM	D	20170825	000000	1372.8000000	1372.9000000	1372.7000000	1372.9000000	13418
FXMM	D	20170828	000000	1372.9000000	1373.1000000	1372.9000000	1373.1000000	12191
FXMM	D	20170829	000000	1373.1000000	1373.3000000	1373.1000000	1373.3000000	10480
FXMM	D	20170830	000000	1373.5000000	1373.7000000	1373.5000000	1373.5000000	6727
FXMM	D	20170831	000000	1373.9000000	1374.1000000	1373.9000000	1374.1000000	27707
FXMM	D	20170901	000000	1374.6000000	1374.7000000	1374.5000000	1374.6000000	25012
FXMM	D	20170904	000000	1375.0000000	1375.2000000	1375.0000000	1375.2000000	8092
FXMM	D	20170905	000000	1375.2000000	1375.5000000	1375.2000000	1375.3000000	17582
FXMM	D	20170906	000000	1375.6000000	1379.3000000	1375.6000000	1375.8000000	29432
FXMM	D	20170907	000000	1376.0000000	1376.2000000	1376.0000000	1376.2000000	15763
FXMM	D	20170908	000000	1376.2000000	1376.8000000	1376.2000000	1376.8000000	11875
FXMM	D	20170911	000000	1376.9000000	1377.1000000	1376.9000000	1377.1000000	20375
FXMM	D	20170912	000000	1377.7000000	1377.7000000	1377.0000000	1377.2000000	6797
FXMM	D	20170913	000000	1377.3000000	1377.5000000	1377.3000000	1377.3000000	8405
FXMM	D	20170914	000000	1377.5000000	1377.7000000	1377.5000000	1377.7000000	6926
FXMM	D	20170915	000000	1377.9000000	1377.9000000	1377.5000000	1377.9000000	9414
FXMM	D	20170918	000000	1379.0000000	1380.0000000	1378.0000000	1378.1000000	20791
FXMM	D	20170919	000000	1378.5000000	1378.5000000	1378.3000000	1378.3000000	10767
FXMM	D	20170920	000000	1379.0000000	1380.1000000	1378.6000000	1378.7000000	14477
FXMM	D	20170921	000000	1378.7000000	1378.9000000	1378.7000000	1378.7000000	14953
FXMM	D	20170922	000000	1379.9000000	1380.0000000	1378.8000000	1379.0000000	6047
FXMM	D	20170925	000000	1379.4000000	1379.4000000	1379.2000000	1379.3000000	5811
FXMM	D	20170926	000000	1379.6000000	1379.8000000	1379.6000000	1379.8000000	12557
FXMM	D	20170927	000000	1379.4000000	1380.1000000	1379.1000000	1380.0000000	1930
FXMM	D	20170928	000000	1380.3000000	1380.3000000	1380.1000000	1380.3000000	10203
FXMM	D	20170929	000000	1380.5000000	1380.7000000	1380.5000000	1380.7000000	9238
FXMM	D	20171002	000000	1380.5000000	1381.2000000	1375.1000000	1381.2000000	4781
FXMM	D	20171003	000000	1381.5000000	1381.6000000	1381.5000000	1381.6000000	11444
FXMM	D	20171004	000000	1382.0000000	1382.0000000	1381.7000000	1381.9000000	2779
FXMM	D	20171005	000000	1382.2000000	1382.2000000	1382.0000000	1382.0000000	3759
FXMM	D	20171006	000000	1382.0000000	1383.5000000	1382.0000000	1382.8000000	4124
FXMM	D	20171009	000000	1383.3000000	1383.3000000	1383.1000000	1383.3000000	7680
FXMM	D	20171010	000000	1383.6000000	1384.2000000	1383.4000000	1383.4000000	3895
FXMM	D	20171011	000000	1383.6000000	1383.8000000	1383.4000000	1383.6000000	38435
FXMM	D	20171012	000000	1384.0000000	1384.1000000	1383.9000000	1384.0000000	4024
FXMM	D	20171013	000000	1384.6000000	1384.7000000	1384.5000000	1384.7000000	6120
FXMM	D	20171016	000000	1383.1000000	1385.0000000	1383.1000000	1384.8000000	15730
FXMM	D	20171017	000000	1386.0000000	1386.0000000	1385.0000000	1385.0000000	47161
FXMM	D	20171018	000000	1385.3000000	1385.5000000	1385.3000000	1385.3000000	4320
FXMM	D	20171019	000000	1385.8000000	1385.8000000	1385.6000000	1385.6000000	11485
FXMM	D	20171020	000000	1386.6000000	1386.6000000	1386.4000000	1386.5000000	6570
FXMM	D	20171023	000000	1386.5000000	1387.0000000	1386.5000000	1387.0000000	9260
FXMM	D	20171024	000000	1387.1000000	1387.3000000	1387.1000000	1387.3000000	21528
FXMM	D	20171025	000000	1386.8000000	1387.7000000	1386.8000000	1387.4000000	6269
FXMM	D	20171026	000000	1387.6000000	1387.8000000	1387.6000000	1387.8000000	9364
FXMM	D	20171027	000000	1386.3000000	1388.4000000	1386.3000000	1388.4000000	6467
FXMM	D	20171030	000000	1388.5000000	1388.7000000	1388.5000000	1388.7000000	7252
FXMM	D	20171031	000000	1388.8000000	1389.0000000	1388.8000000	1388.9000000	13011
FXMM	D	20171101	000000	1389.0000000	1389.3000000	1389.0000000	1389.3000000	15562
FXMM	D	20171102	000000	1389.7000000	1389.7000000	1389.5000000	1389.7000000	6731
FXMM	D	20171103	000000	1389.9000000	1390.3000000	1389.9000000	1390.3000000	6688
FXMM	D	20171107	000000	1391.0000000	1392.6000000	1391.0000000	1391.5000000	23794
FXMM	D	20171108	000000	1391.6000000	1391.8000000	1391.6000000	1391.8000000	20814
FXMM	D	20171109	000000	1391.8000000	1393.4000000	1391.8000000	1392.0000000	11965
FXMM	D	20171110	000000	1392.0000000	1392.6000000	1392.0000000	1392.5000000	29559
FXMM	D	20171113	000000	1392.9000000	1392.9000000	1392.7000000	1392.9000000	26286
FXMM	D	20171114	000000	1393.0000000	1393.5000000	1393.0000000	1393.2000000	8047
FXMM	D	20171115	000000	1393.3000000	1393.5000000	1393.3000000	1393.5000000	32862
FXMM	D	20171116	000000	1393.6000000	1393.9000000	1393.6000000	1393.9000000	13866
FXMM	D	20171117	000000	1394.2000000	1395.3000000	1394.2000000	1394.3000000	8938
FXMM	D	20171120	000000	1394.7000000	1394.7000000	1394.5000000	1394.6000000	19830
FXMM	D	20171121	000000	1394.9000000	1395.0000000	1394.8000000	1395.0000000	14347
FXMM	D	20171122	000000	1395.3000000	1395.3000000	1395.1000000	1395.1000000	2858
FXMM	D	20171123	000000	1395.3000000	1396.1000000	1395.2000000	1395.2000000	6503
FXMM	D	20171124	000000	1395.4000000	1396.1000000	1395.4000000	1396.1000000	3698
FXMM	D	20171127	000000	1396.2000000	1396.6000000	1396.2000000	1396.5000000	29138
FXMM	D	20171128	000000	1396.8000000	1396.9000000	1396.7000000	1396.8000000	11748
FXMM	D	20171129	000000	1397.2000000	1397.2000000	1397.0000000	1397.2000000	18462
FXMM	D	20171130	000000	1397.5000000	1397.6000000	1397.4000000	1397.4000000	11941
FXMM	D	20171201	000000	1398.3000000	1400.0000000	1398.3000000	1398.4000000	18182
FXMM	D	20171204	000000	1398.6000000	1398.8000000	1398.6000000	1398.7000000	25887
FXMM	D	20171205	000000	1398.8000000	1399.0000000	1398.8000000	1399.0000000	21666
FXMM	D	20171206	000000	1400.0000000	1400.0000000	1398.9000000	1399.1000000	20113
FXMM	D	20171207	000000	1399.1000000	1399.4000000	1398.8000000	1399.3000000	32160
FXMM	D	20171208	000000	1399.6000000	1399.6000000	1399.4000000	1399.5000000	14032
FXMM	D	20171211	000000	1399.8000000	1399.9000000	1399.7000000	1399.8000000	9074
FXMM	D	20171212	000000	1399.9000000	1400.1000000	1399.9000000	1399.9000000	8069
FXMM	D	20171213	000000	1400.1000000	1400.3000000	1374.9000000	1400.2000000	16145
FXMM	D	20171214	000000	1400.3000000	1400.5000000	1400.3000000	1400.4000000	8926
FXMM	D	20171215	000000	1400.4000000	1400.8000000	1400.4000000	1400.8000000	26579
FXMM	D	20171218	000000	1401.4000000	1401.5000000	1401.3000000	1401.4000000	9422
FXMM	D	20171219	000000	1401.6000000	1401.7000000	1401.5000000	1401.5000000	8519
FXMM	D	20171220	000000	1401.6000000	1401.8000000	1401.6000000	1401.7000000	7031
FXMM	D	20171221	000000	1402.0000000	1402.1000000	1401.9000000	1402.1000000	12395
FXMM	D	20171222	000000	1402.3000000	1402.5000000	1402.3000000	1402.5000000	17774
FXMM	D	20171225	000000	1402.9000000	1403.1000000	1402.9000000	1403.0000000	15543
FXMM	D	20171226	000000	1403.4000000	1409.4000000	1403.2000000	1403.3000000	20198
FXMM	D	20171227	000000	1403.5000000	1403.7000000	1403.5000000	1403.7000000	24845
FXMM	D	20171228	000000	1404.4000000	1404.4000000	1404.2000000	1404.4000000	32653
FXMM	D	20171229	000000	1405.0000000	1408.3000000	1405.0000000	1406.1000000	68376
FXMM	D	20180103	000000	1406.9000000	1407.1000000	1406.9000000	1407.1000000	18073
FXMM	D	20180104	000000	1407.3000000	1407.4000000	1407.2000000	1407.4000000	6918
FXMM	D	20180105	000000	1407.4000000	1407.7000000	1407.4000000	1407.7000000	8229
FXMM	D	20180109	000000	1407.7000000	1407.9000000	1407.7000000	1407.8000000	18726
FXMM	D	20180110	000000	1407.9000000	1408.1000000	1407.9000000	1408.0000000	10194
FXMM	D	20180111	000000	1408.1000000	1408.3000000	1408.1000000	1408.3000000	11122
FXMM	D	20180112	000000	1408.2000000	1408.4000000	1408.2000000	1408.2000000	10657
FXMM	D	20180115	000000	1408.4000000	1408.5000000	1408.3000000	1408.5000000	16269
FXMM	D	20180116	000000	1408.6000000	1408.6000000	1408.4000000	1408.6000000	14444
FXMM	D	20180117	000000	1413.0000000	1413.0000000	1408.5000000	1408.7000000	11965
FXMM	D	20180118	000000	1408.8000000	1408.8000000	1408.6000000	1408.8000000	13880
FXMM	D	20180119	000000	1408.8000000	1408.9000000	1408.7000000	1408.9000000	9299
FXMM	D	20180122	000000	1408.9000000	1410.5000000	1408.8000000	1408.8000000	13292
FXMM	D	20180123	000000	1408.9000000	1409.1000000	1408.9000000	1408.9000000	5647
FXMM	D	20180124	000000	1409.2000000	1412.0000000	1409.0000000	1409.0000000	9903
FXMM	D	20180125	000000	1409.1000000	1409.3000000	1409.1000000	1409.1000000	9795
FXMM	D	20180126	000000	1410.4000000	1410.4000000	1409.2000000	1409.2000000	37914
FXMM	D	20180129	000000	1409.4000000	1409.5000000	1409.3000000	1409.5000000	6973
FXMM	D	20180130	000000	1409.5000000	1409.7000000	1409.5000000	1409.5000000	16310
FXMM	D	20180131	000000	1409.7000000	1409.7000000	1409.5000000	1409.5000000	20919
FXMM	D	20180201	000000	1409.2000000	1409.7000000	1409.2000000	1409.6000000	17594
FXMM	D	20180202	000000	1409.9000000	1409.9000000	1409.7000000	1409.8000000	17092
FXMM	D	20180205	000000	1409.0000000	1410.1000000	1409.0000000	1410.0000000	13829
FXMM	D	20180206	000000	1410.4000000	1410.4000000	1410.1000000	1410.1000000	13734
FXMM	D	20180207	000000	1410.4000000	1410.4000000	1410.2000000	1410.4000000	7340
FXMM	D	20180208	000000	1410.4000000	1410.7000000	1410.4000000	1410.7000000	10982
FXMM	D	20180209	000000	1410.7000000	1411.1000000	1410.7000000	1411.0000000	17342
FXMM	D	20180212	000000	1411.6000000	1411.6000000	1411.2000000	1411.3000000	17759
FXMM	D	20180213	000000	1411.5000000	1411.7000000	1411.5000000	1411.7000000	27497
FXMM	D	20180214	000000	1411.7000000	1412.0000000	1411.7000000	1412.0000000	16900
FXMM	D	20180215	000000	1412.2000000	1412.3000000	1412.1000000	1412.3000000	24637
FXMM	D	20180216	000000	1412.3000000	1412.7000000	1412.3000000	1412.7000000	10176
FXMM	D	20180219	000000	1413.0000000	1413.0000000	1412.8000000	1412.8000000	6354
FXMM	D	20180220	000000	1413.0000000	1413.1000000	1412.9000000	1413.0000000	5146
FXMM	D	20180221	000000	1413.3000000	1413.4000000	1412.5000000	1413.3000000	4501
FXMM	D	20180222	000000	1413.6000000	1413.6000000	1413.4000000	1413.6000000	5026
FXMM	D	20180226	000000	1413.7000000	1413.9000000	1413.7000000	1413.7000000	7374
FXMM	D	20180227	000000	1414.0000000	1414.0000000	1413.8000000	1413.8000000	20602
FXMM	D	20180228	000000	1413.9000000	1414.1000000	1413.9000000	1414.0000000	5621
FXMM	D	20180301	000000	1414.1000000	1414.8000000	1413.4000000	1414.4000000	27765
FXMM	D	20180302	000000	1414.5000000	1414.9000000	1414.5000000	1414.9000000	7088
FXMM	D	20180305	000000	1414.8000000	1415.3000000	1414.8000000	1415.2000000	15941
FXMM	D	20180306	000000	1415.7000000	1415.7000000	1415.5000000	1415.7000000	7628
FXMM	D	20180307	000000	1416.0000000	1416.0000000	1415.8000000	1416.0000000	3487
FXMM	D	20180309	000000	1416.0000000	1416.9000000	1416.0000000	1416.9000000	3258
FXMM	D	20180312	000000	1417.3000000	1417.3000000	1417.1000000	1417.3000000	8856
FXMM	D	20180313	000000	1417.5000000	1417.7000000	1417.5000000	1417.5000000	12880
FXMM	D	20180314	000000	1417.8000000	1418.0000000	1417.8000000	1417.9000000	10792
FXMM	D	20180315	000000	1417.9000000	1418.2000000	1417.9000000	1418.1000000	12420
FXMM	D	20180316	000000	1418.2000000	1420.1000000	1418.2000000	1418.3000000	36578
FXMM	D	20180319	000000	1437.5000000	1438.9000000	1418.7000000	1418.8000000	12258
FXMM	D	20180320	000000	1418.9000000	1419.1000000	1418.9000000	1419.0000000	8023
FXMM	D	20180321	000000	1419.1000000	1419.3000000	1419.1000000	1419.1000000	15537
FXMM	D	20180322	000000	1419.6000000	1419.6000000	1419.4000000	1419.5000000	11119
FXMM	D	20180323	000000	1419.8000000	1420.0000000	1419.8000000	1419.9000000	7732
FXMM	D	20180326	000000	1425.0000000	1425.0000000	1419.8000000	1420.3000000	7035
FXMM	D	20180327	000000	1420.5000000	1420.6000000	1420.4000000	1420.5000000	6940
FXMM	D	20180328	000000	1421.0000000	1421.2000000	1421.0000000	1421.0000000	14832
FXMM	D	20180329	000000	1424.9000000	1424.9000000	1421.5000000	1421.7000000	4116
FXMM	D	20180330	000000	1421.6000000	1422.2000000	1419.8000000	1422.2000000	10603
FXMM	D	20180402	000000	1422.0000000	1424.8000000	1422.0000000	1422.5000000	31460
FXMM	D	20180403	000000	1422.1000000	1424.0000000	1422.1000000	1422.9000000	5754
FXMM	D	20180404	000000	1424.6000000	1424.6000000	1423.0000000	1423.1000000	13976
FXMM	D	20180405	000000	1423.2000000	1423.4000000	1423.2000000	1423.4000000	6282
FXMM	D	20180406	000000	1423.9000000	1424.0000000	1423.5000000	1423.7000000	7026
FXMM	D	20180409	000000	1423.7000000	1424.0000000	1423.7000000	1423.9000000	27484
FXMM	D	20180410	000000	1423.8000000	1425.1000000	1423.0000000	1424.1000000	33309
FXMM	D	20180411	000000	1424.1000000	1424.3000000	1424.1000000	1424.3000000	15870
FXMM	D	20180412	000000	1424.1000000	1424.6000000	1424.1000000	1424.4000000	14860
FXMM	D	20180413	000000	1424.9000000	1427.5000000	1424.9000000	1425.1000000	25704
FXMM	D	20180416	000000	1426.4000000	1426.4000000	1425.2000000	1425.3000000	32829
FXMM	D	20180417	000000	1424.9000000	1426.8000000	1424.0000000	1425.3000000	28531
FXMM	D	20180418	000000	1425.0000000	1426.5000000	1425.0000000	1425.9000000	16958
FXMM	D	20180419	000000	1425.9000000	1426.3000000	1425.9000000	1426.3000000	43507
FXMM	D	20180420	000000	1426.0000000	1426.9000000	1426.0000000	1426.8000000	54089
FXMM	D	20180423	000000	1426.7000000	1427.6000000	1426.7000000	1427.4000000	18227
FXMM	D	20180424	000000	1427.4000000	1427.8000000	1426.7000000	1427.7000000	18750
FXMM	D	20180425	000000	1427.9000000	1428.3000000	1427.1000000	1428.0000000	15301
FXMM	D	20180426	000000	1427.9000000	1430.1000000	1427.9000000	1428.2000000	31424
FXMM	D	20180427	000000	1428.4000000	1428.5000000	1428.3000000	1428.4000000	19156
FXMM	D	20180428	000000	1429.9000000	1429.9000000	1429.0000000	1429.2000000	23635
